analysis,model_tier,model_type,organ,organ_label,term,term_type,exposure_label,exposure_window,endpoint,n,people,centers,adverse_events,coefficient,std_error,conf_low,conf_high,hazard_ratio,hr_conf_low,hr_conf_high,p_value,concordance,adjustment_set,variance_estimator,center_adjustment
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,LU,Lung,sexM,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,0.05975862712717854,0.027605948845918084,0.0056509673891790985,0.11386628686517798,1.0615802789369218,1.0056669642237308,1.120602275622807,0.03041058475606374,0.6549869682153849,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,LU,Lung,raceBLACK,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,-0.3678327913036249,0.08281951760352287,-0.5301590458065297,-0.2055065368007201,0.6922329193763237,0.5885113619703793,0.8142347720593133,8.93845799496256e-6,0.6549869682153849,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,LU,Lung,raceMULTI,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,-0.7190967038271586,0.261184175347126,-1.2310176875075256,-0.20717572014679164,0.48719213605099376,0.2919952664866154,0.8128767986066311,0.005901277173614489,0.6549869682153849,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,LU,Lung,raceMissing,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,-1.5472210671109283,0.7122667951576274,-2.943263985619878,-0.15117814860197876,0.21283861700061793,0.052693457059048786,0.8596945316374252,0.029836861823525313,0.6549869682153849,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,LU,Lung,raceNATIVE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,-0.22984738723978368,0.21829855209608154,-0.6577125493481035,0.19801777486853614,0.7946548677225712,0.51803495963967106,1.2189840609105076,0.2923850587108108,0.6549869682153849,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,LU,Lung,racePACIFIC,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,0.02746018406240924,0.41782785505878084,-0.7914824118528012,0.8464027799776197,1.027840689851759,0.45317250880433385,2.33124574679592,0.9475997250785719,0.6549869682153849,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,LU,Lung,raceWHITE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,-0.3693742099124887,0.07243630469583003,-0.5113493671163155,-0.22739905270866187,0.6911667206131409,0.5996858362675694,0.7966028323369921,3.409177998021305e-7,0.6549869682153849,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,LU,Lung,zcta_svi_proxy,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,0.1401378804074167,0.07993978883238312,-0.016544105704054207,0.2968198665188876,1.1504324100116885,0.9835919964164571,1.345572894886518,0.0795946410525302,0.6549869682153849,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant PM2.5,LU,Lung,organ_score,organ_severity,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,0.4137309991616033,0.014685937505200166,0.38494656165141095,0.4425154366717956,1.512450221780249,1.4695357897770636,1.5566178716274417,1.2917591527825036e-174,0.6549869682153849,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,LU,Lung,o3_prior_10ppb,pollutant,Prior-year O3 per 10 ppb,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,0.011751340691760929,0.043925734304753584,-0.0743430985455561,0.09784577992907795,1.0118206589571965,0.9283531225876231,1.1027926992252295,0.7890630644812985,0.6527530030099418,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,LU,Lung,age,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,0.00719510908124279,0.0010927116659764672,0.005053394215928915,0.009336823946556666,1.0072210560717332,1.005066184147593,1.009380548062773,4.55999734234172e-11,0.6527530030099418,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,LU,Lung,sexM,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,0.05582667209670873,0.027602160284868806,0.0017264379383658754,0.10992690625505158,1.0574143884331177,1.0017279290903471,1.116196480496192,0.04311985221737026,0.6527530030099418,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,LU,Lung,raceBLACK,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,-0.362876605424106,0.08278307032120422,-0.5251314232536662,-0.20062178759454574,0.6956722703878486,0.5914776253445758,0.818221834688412,1.1680697901848327e-5,0.6527530030099418,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,LU,Lung,raceMULTI,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,-0.7443205954402721,0.2612740890403316,-1.2564178099593222,-0.23222338092122208,0.475056946179203,0.2846719512399213,0.7927690140533306,0.00438828896995569,0.6527530030099418,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,LU,Lung,raceMissing,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,-1.5998297904560739,0.7121694509836363,-2.9956819143840008,-0.20397766652814675,0.20193088563367065,0.050002518021901726,0.8154805834965783,0.024677289875231326,0.6527530030099418,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,LU,Lung,raceNATIVE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,-0.28794429092923185,0.21828205288814856,-0.715777114590003,0.13988853273153934,0.7498033619241069,0.4888121011439756,1.1501455881246696,0.1871227664496957,0.6527530030099418,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,LU,Lung,racePACIFIC,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,-0.012513131458195444,0.4173348657561473,-0.8304894683402442,0.8054632054238533,0.9875648322424257,0.43583590622675566,2.2377327887587852,0.9760802667901288,0.6527530030099418,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,LU,Lung,raceWHITE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,-0.3768594675437423,0.07248885159364696,-0.5189376166672903,-0.23478131842019423,0.6860124741401943,0.5951524923154436,0.7907437518156534,2.0051333327638212e-7,0.6527530030099418,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,LU,Lung,zcta_svi_proxy,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,0.22272839901770525,0.08008752020090179,0.06575685942393775,0.3796999386114728,1.2494811673341075,1.0679670194794184,1.4618458801130527,0.0054181305278403966,0.6527530030099418,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant O3,LU,Lung,organ_score,organ_severity,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,46788,46788,84,5582,0.37803836840729577,0.014586978042592149,0.34944789144381516,0.40662884537077637,1.4594189373817843,1.4182842855008986,1.5017466220013527,4.379502568655163e-148,0.6527530030099418,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant NO2,LU,Lung,no2_prior_10ppb,pollutant,Prior-year NO2 per 10 ppb,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,50401,50401,84,5675,0.29096935842718613,0.026252312090589525,0.23951482672963065,0.3424238901247416,1.3377235933671394,1.2706325238111351,1.408357159695277,1.5073846420105926e-28,0.6580422811242888,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant NO2,LU,Lung,age,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,50401,50401,84,5675,0.007989744936002744,0.0010912031140109532,0.005850986832541276,0.010128503039464212,1.0080217481237306,1.0058681372887142,1.0101799699405019,2.44376033793725e-13,0.6580422811242888,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant NO2,LU,Lung,sexM,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,50401,50401,84,5675,0.06015700607218212,0.027400712172904053,0.006451610213290181,0.11386240193107405,1.062003274419134,1.0064724666789333,1.1205979221652658,0.028131039503591505,0.6580422811242888,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant NO2,LU,Lung,raceBLACK,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,50401,50401,84,5675,-0.3906739871535459,0.08152797580915747,-0.5504688197394945,-0.23087915456759728,0.6766007006074725,0.5766793883152369,0.7938353916201986,1.6520844077337864e-6,0.6580422811242888,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant NO2,LU,Lung,raceMULTI,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,50401,50401,84,5675,-0.731687148866239,0.26070947858497745,-1.2426777268927949,-0.2206965708396832,0.4810966233684364,0.2886103625853635,0.8019599814197698,0.005007933669475249,0.6580422811242888,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant NO2,LU,Lung,raceMissing,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,50401,50401,84,5675,-1.582267192682012,0.5829596427996069,-2.7248680925692415,-0.43966629279478253,0.20550864194247404,0.0655548493194838,0.6442513765413771,0.006643668681395257,0.6580422811242888,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant NO2,LU,Lung,raceNATIVE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,50401,50401,84,5675,-0.1986934078812837,0.2140614274020805,-0.6182538055893615,0.2208669898267941,0.8198011993933765,0.5388846137911477,1.2471575348916724,0.353299979870754,0.6580422811242888,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant NO2,LU,Lung,racePACIFIC,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,50401,50401,84,5675,0.10945585306959905,0.386398660604687,-0.6478855217155876,0.8667972278547856,1.1156708164060554,0.5231507990805812,2.3792783510370383,0.7769684748868837,0.6580422811242888,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
Initial-listing prior-year cause-specific Cox,Adjusted + SDOH + organ score at listing,Single-pollutant NO2,LU,Lung,raceWHITE,covariate,NA,previous_365_days_pm25_o3_or_12_complete_months_no2,death_or_deterioration_delist_cause_specific,50401,50401,84,5675,-0.34853259757313154,0.07115417780798734,-0.4879947860767867,-0.20907040906947635,0.7057229097948102,0.6138560736329052,0.8113381080710654,9.668258018023705e-7,0.6580422811242888,age + sex + race + zcta_svi_proxy + strata(listing_center) + organ_score,model_based,stratified_baseline_hazard_by_listing_center
