file,variable,label
pubsaf2603/malig.sas7bdat,MAL_POSTX_TUMOR_SARCOMA,Tumor Types: Sarcomas (excluding Kaposi/s)
pubsaf2603/malig.sas7bdat,MAL_POSTX_SARCOMA_SITES,Sarcomas:Sites
pubsaf2603/malig.sas7bdat,MAL_POSTX_SARCOMA_TY,Sarcomas:Specify type
pubsaf2603/malig.sas7bdat,MAL_POSTX_TUMOR_OTHER_CANCER,Tumor Types: Other Cancers
pubsaf2603/malig.sas7bdat,MAL_POSTX_OTHER_CANCER_SITES,Other Cancers:Site(s)
pubsaf2603/malig.sas7bdat,TFL_TUM_OTH_CANCER_TY,Other Cancers:Specify type
pubsaf2603/malig.sas7bdat,MAL_POSTX_TUMOR_PRIME_UNK,Tumor Types: Primary Unknown
pubsaf2603/malig.sas7bdat,MAL_POSTX_OUTCOME,Tumor Types: Outcome
pubsaf2603/malig.sas7bdat,MAL_PTLD_DGN_DT,PTLD: Date of Diagnosis
pubsaf2603/malig.sas7bdat,MAL_PTLD_PATHOLOGY_TY,PTLD: Pathology
pubsaf2603/malig.sas7bdat,MAL_PTLD_CLONALITY_TY,PTLD: Clonality
pubsaf2603/malig.sas7bdat,MAL_PTLD_PREDOM_CELL_TY,PTLD: Predominant Cell Type
pubsaf2603/malig.sas7bdat,MAL_PTLD_EBV_STAT,PTLD: Epstein-Barr Virus (EBV) Status of Tumor
pubsaf2603/malig.sas7bdat,MAL_PTLD_ANATOMY_SITE,PTLD: Anatomy: Single Site/Multiple Sites
pubsaf2603/malig.sas7bdat,MAL_PTLD_ANATOMY_NODES,PTLD: Anatomy: Nodes
pubsaf2603/malig.sas7bdat,MAL_PTLD_EXNODAL_STOMACH,PTLD: Anatomy: Extranodal Sites if applicable: Stomach
pubsaf2603/malig.sas7bdat,MAL_PTLD_EXNODAL_SM_IN,PTLD: Anatomy: Extranodal Sites if applicable: Small Intestine
pubsaf2603/malig.sas7bdat,MAL_PTLD_EXNODAL_COLON,PTLD: Anatomy: Extranodal Sites if applicable: Colon
pubsaf2603/malig.sas7bdat,MAL_PTLD_EXNODAL_ALLOGRAFT,PTLD: Anatomy: Extranodal Sites if applicable: Allograft
pubsaf2603/malig.sas7bdat,MAL_PTLD_EXNODAL_LU,PTLD: Anatomy: Extranodal Sites if applicable: Lung
pubsaf2603/malig.sas7bdat,MAL_PTLD_EXNODAL_BONE_MARROW,PTLD: Anatomy: Extranodal Sites if applicable: Bone Marrow
pubsaf2603/malig.sas7bdat,MAL_PTLD_EXNODAL_CNS,PTLD: Anatomy: Extranodal Sites if applicable: CNS
pubsaf2603/malig.sas7bdat,MAL_PTLD_EXNODAL_LI,PTLD: Anatomy: Extranodal Sites if applicable: Liver
pubsaf2603/malig.sas7bdat,MAL_PTLD_AA_STAGE,PTLD: Ann Arbor Stage
pubsaf2603/malig.sas7bdat,MAL_PTLD_REDUC_IMMUNO,PTLD Treatment: Reduction/Cessation of Immunosuppression
pubsaf2603/malig.sas7bdat,MAL_PTLD_REDUC_IMMUNO_BESTRESP,PTLD Treatment: Reduction/Cessation of Immunosuppression Best Response
pubsaf2603/malig.sas7bdat,MAL_PTLD_SURG_TY,PTLD Treatment: Surgery Type
pubsaf2603/malig.sas7bdat,MAL_PTLD_SURG_BESTRESP,PTLD Treatment: Surgery: Best Response
pubsaf2603/malig.sas7bdat,MAL_PTLD_ANTIVRL,"PTLD Treatment: Anti-Viral Therapy (if yes, list drugs)"
pubsaf2603/malig.sas7bdat,MAL_PTLD_ANTIVRL1_TY,PTLD Treatment: Anti-Viral Therapy: Drug 1
pubsaf2603/malig.sas7bdat,TFL_PTLD_ANTIVRL_DRUG1,PTLD Treatment: Anti-Viral Therapy: Drug 1: Other Specify
pubsaf2603/malig.sas7bdat,MAL_PTLD_ANTIVRL1_BESTRESP,PTLD Treatment: Anti-Viral Therapy: Drug 1: Best Response
pubsaf2603/malig.sas7bdat,MAL_PTLD_ANTIVRL2_TY,PTLD Treatment: Anti-Viral Therapy: Drug 2
pubsaf2603/malig.sas7bdat,TFL_PTLD_ANTIVRL_DRUG2,PTLD Treatment: Anti-Viral Therapy: Drug 2: Other Specify
pubsaf2603/malig.sas7bdat,MAL_PTLD_ANTIVRL2_BESTRESP,PTLD Treatment: Anti-Viral Therapy: Drug 2: Best Response
pubsaf2603/malig.sas7bdat,MAL_PTLD_CHEMO,PTLD Treatment: Chemotherapy
pubsaf2603/malig.sas7bdat,MAL_PTLD_CHEMO1_TY,PTLD Treatment: Chemotherapy: Drug/Regimen 1
pubsaf2603/malig.sas7bdat,MAL_PTLD_CHEMO1_BESTRESP,PTLD Treatment: Chemotherapy: Drug/Regimen 1: Best Response
pubsaf2603/malig.sas7bdat,MAL_PTLD_CHEMO2_TY,PTLD Treatment: Chemotherapy: Drug/Regimen 2
pubsaf2603/malig.sas7bdat,MAL_PTLD_CHEMO2_BESTRESP,PTLD Treatment: Chemotherapy: Drug/Regimen 2: Best Response
pubsaf2603/malig.sas7bdat,MAL_PTLD_RADIAT,PTLD Treatment: Radiation Therapy
pubsaf2603/malig.sas7bdat,MAL_PTLD_RADIAT_BESTRESP,PTLD Treatment: Radiation Therapy: Best Response
pubsaf2603/malig.sas7bdat,MAL_PTLD_IMMUNO,PTLD Treatment: Immunotherapy
pubsaf2603/malig.sas7bdat,MAL_PTLD_IMMUNO_TY,PTLD Treatment:Immunotherapy Type
pubsaf2603/malig.sas7bdat,MAL_PTLD_IMMUNO_BESTRESP,PTLD Treatment: Immunotherapy: Best Response
pubsaf2603/malig.sas7bdat,MAL_NAT_ORG_LI,Liver
pubsaf2603/malig.sas7bdat,TFL_NAT_ORG_LI_TY,"Liver, type specify"
pubsaf2603/malig.sas7bdat,MAL_NAT_ORG_KI,Kidney
pubsaf2603/malig.sas7bdat,TFL_NAT_ORG_KI_TY,"Kidney, type specify"
pubsaf2603/malig.sas7bdat,MAL_NAT_ORG_LU,Lung
pubsaf2603/malig.sas7bdat,TFL_NAT_ORG_LU_TY,"Lung, type specify"
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_CASE_ID,Unique identified of a M/P Exception case
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_FORM_ID,Unique identified of a M/P Exception form
pubsaf2603/mpexcept.sas7bdat,PX_ID,Patient Identifier
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_REGION,Region associated with the case
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_STAT,Status of M/P Exception form
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_STAT_DT,Date M/P Exception form status last changed
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_ORIG_APPL_DT,Original application date of the MELD/PELD exception form
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_BEGIN_DT,the date the MELD/PELD exception goes into affect.
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_END_DT,the date the MELD/PELD exception expires.
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_POLICY_EFFECTIVE_DT,Indicates the policy date that the form was entered under
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_MELD_OR_PELD,Indicates if the score is MELD or PELD
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_CASE_CUR_FORM,Indicate form is the current form
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_MOST_RECENT_APPROV,1/ Indicate form is the most recently approved
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_APPL_TY,Type of M/P Exception form
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_DGN,Diagnosis for the M/P Exception
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_DAYS_AFTER_TX,within how many days of transplantation (for HAT diagnosis)
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_TX_DT,transplant date (for HAT diagnosis)
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_UREA_CYCLE_DEFECT,Are there urea cycle defects? (for Metabolic Disease)
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_OTC,OTC (urea cycle defect type)
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_ORGANIC_ACIDEMIA,Are there organic acidemias? (for Metabolic Disease)
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_BIOPSY_DT,Biopsy date for diagnosis non-metastatic hepatoblastoma
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_REQUEST_SCORE,Requested M/P Exception score
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_NO_OF_TUMORS,Number of Tumors Reported - details in liin.mpexcept_tumors
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_AFP,Alpha-fetoprotein value (NG/ml)
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_AFP_DT,Alpha-fetoprotein Date
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_ARTERIOGRAM_DT,Date of Arteriogram confirming a tumor
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_BIOPSY_DT,Date Biopsy confirming HCCA
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_CHEMBOLIZAT_DT,Date of Chemoembolization of Lesion
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_FREQ_ABLAT_DT,Date of Radio Frequency Ablation of Lesion
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_CRYO_ABLAT_DT,Date of Cryo Ablation of Lesion
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_CHEM_ABLAT_DT,Date of Chemical Ablation of Lesion
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_SURG_RESECT_DT,Date of surgical resection
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_NO_MACROVASC,Does the assessment rule out macrovascular involvement
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_RESECT_CAND,Is the patient a resection candidate?
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_NO_XTRAHEP_SPRD,Does assessment rule out an extraheptic spread
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_CT_CHEST_DT,Date of CT of Chest to assess extraheptic spread
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_MRI_CHEST_DT,Date MRI of Chest to assess extraheptic spread
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_BONE_SCAN_DT,Date of Bone Scan to assess extraheptic spread
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_HCC_RESECT_INIT,Has the patient been resected since the initial HCC application?
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_ORIG_TUMOR_FLG,"Is the Original/Presenting Tumor number, size, and imaging information available?"
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_NO_OF_ORIG_TUMORS,Number of Tumors Originally Reported - details in liin.mpexcept_orig_tumors
pubsaf2603/mpexcept.sas7bdat,CANHX_MPXCPT_ORIG_TUMOR_IMAGE_DT,Original/Presenting Imaging Date
pubsaf2603/mpexcept_orig_tumors.sas7bdat,CANHX_MPXCPT_FORM_ID,Uniquely identifies a MELD/PELD exception form
pubsaf2603/mpexcept_orig_tumors.sas7bdat,CANHX_MPXCPT_ORIG_HCC_TUMOR_ID,Order in which the tumor size was entered on the M/P exception form
pubsaf2603/mpexcept_orig_tumors.sas7bdat,CANHX_MPXCPT_ORIG_HCC_TUMOR_SIZE,Size of tumor in centimeters
pubsaf2603/mpexcept_tumors.sas7bdat,CANHX_MPXCPT_FORM_ID,Unique identified of a M/P Exception form
pubsaf2603/mpexcept_tumors.sas7bdat,CANHX_MPXCPT_HCC_TUMOR_ID,Order in which the tumor size was entered on the M/P Exception form
pubsaf2603/mpexcept_tumors.sas7bdat,CANHX_MPXCPT_HCC_TUMOR_SIZE_CM,Size of tumor in centimeters
pubsaf2603/mpexcept_tumors.sas7bdat,CANHX_MPXCPT_HCC_ULTRASOUND_DT,Date Ultrasound of liver completed
pubsaf2603/mpexcept_tumors.sas7bdat,CANHX_MPXCPT_HCC_CT_ABDOMEN_DT,Date CT completed
pubsaf2603/mpexcept_tumors.sas7bdat,CANHX_MPXCPT_HCC_MRI_ABDOMEN_DT,Date MRI completed
pubsaf2603/mpexcept_tumors.sas7bdat,CANHX_MPXCPT_HCC_TUMOR_BLUSH,Was a blush seen on tumor imaging study corresponding to area of suspicion
pubsaf2603/mpexcept_tumors.sas7bdat,CANHX_MPXCPT_CHRONIC_LI_AFP500,Does the patient have chronic liver disease and an alpha-fetoprotein >= 500 nanograms
pubsaf2603/pra_hist.sas7bdat,PX_ID,Patient Identifier
pubsaf2603/pra_hist.sas7bdat,WL_ORG,Organ of this waitlisted record
pubsaf2603/pra_hist.sas7bdat,CANHX_BEGIN_DT,Date WLR record was last changed
pubsaf2603/pra_hist.sas7bdat,CANHX_SRTR_PEAK_PRA,Peak PRA (max of older peak and current PRA values)
pubsaf2603/pra_hist.sas7bdat,CANHX_CUR_PRA,Candidate/s Current PRA
pubsaf2603/pra_hist.sas7bdat,CANHX_ALLOC_PRA,Allocation PRA (peak or cur)
pubsaf2603/pra_hist.sas7bdat,CANHX_CPRA,Candidate/s Calculated PRA (as a raw fraction)
pubsaf2603/pra_hist.sas7bdat,CANHX_ISOLATED_ORG_KI,"For KI row of a KP combination, is candidate to be considered for an isolated organ match?"
pubsaf2603/pra_hist.sas7bdat,CANHX_ISOLATED_ORG_PA,"For PA rows of a KP combination, is candidate to be considered for an isolated organ match?"
pubsaf2603/pra_hist.sas7bdat,CANHX_END_DT,WL Status Period End Date
pubsaf2603/rec_histo.sas7bdat,REC_HISTO_TX_ID,Unique identifier for Transplant - foreign key to rec_histo
pubsaf2603/rec_histo.sas7bdat,REC_TX_DT,Transplant Date
pubsaf2603/rec_histo.sas7bdat,REC_LAB_CTR_CD,Lab Center Code
pubsaf2603/rec_histo.sas7bdat,REC_LAB_CTR_TY,Lab Center Type
pubsaf2603/rec_histo.sas7bdat,REC_ORIG_PROV,Original Provider Number
pubsaf2603/rec_histo.sas7bdat,REC_HLA_TYP_DONE,HLA typing Done
pubsaf2603/rec_histo.sas7bdat,REC_PRA_TEST_DONE,PRA testing Done
pubsaf2603/rec_histo.sas7bdat,REC_XMATCH_DONE,Crossmatch Done
pubsaf2603/rec_histo.sas7bdat,REC_XMATCH_DONE_PERIOD,"If yes, was the crossmatch prospective to transplant:"
pubsaf2603/rec_histo.sas7bdat,REC_DON_RETYP,Donor Retyped at Your Center
pubsaf2603/rec_histo.sas7bdat,REC_HLA_DT_I,Date Typing Completed Class I:
pubsaf2603/rec_histo.sas7bdat,REC_TYP_METH_I,Typing Method Class I
pubsaf2603/rec_histo.sas7bdat,REC_A1,Recipient/s HLA - A (1) antigen
pubsaf2603/rec_histo.sas7bdat,REC_A2,Recipient/s HLA - A (2) antigen
pubsaf2603/rec_histo.sas7bdat,REC_B1,Recipient/s HLA - B (1) antigen
pubsaf2603/rec_histo.sas7bdat,REC_B2,Recipient/s HLA - B (2) antigen
pubsaf2603/rec_histo.sas7bdat,REC_BW4,Recipient/s HLA - Bw4 locus
pubsaf2603/rec_histo.sas7bdat,REC_BW6,Recipient/s HLA - Bw6 locus
pubsaf2603/rec_histo.sas7bdat,REC_CW1,Recipient/s HLA - Cw (1) locus
pubsaf2603/rec_histo.sas7bdat,REC_CW2,Recipient/s HLA - Cw (2) locus
pubsaf2603/rec_histo.sas7bdat,REC_HLA_DT_II,Date Typing Completed Class II:
pubsaf2603/rec_histo.sas7bdat,REC_TYP_METH_II,Typing Method Class II
pubsaf2603/rec_histo.sas7bdat,REC_DR1,Recipient/s HLA - DR (1) antigen
pubsaf2603/rec_histo.sas7bdat,REC_DR2,Recipient/s HLA - DR (2) antigen
pubsaf2603/rec_histo.sas7bdat,REC_DRW51,Recipient/s HLA - DR51 locus
pubsaf2603/rec_histo.sas7bdat,REC_DRW52,Recipient/s HLA - DR52 locus
pubsaf2603/rec_histo.sas7bdat,REC_DRW53,Recipient/s HLA - DR53 locus
pubsaf2603/rec_histo.sas7bdat,REC_DQW1,Recipient/s HLA - DQ (1) locus
pubsaf2603/rec_histo.sas7bdat,REC_DQW2,Recipient/s HLA - DQ (2) locus
pubsaf2603/rec_histo.sas7bdat,REC_DPW1,Recipient/s HLA - DPw (1) locus
pubsaf2603/rec_histo.sas7bdat,REC_DPW2,Recipient/s HLA - DPw (2) locus
pubsaf2603/rec_histo.sas7bdat,REC_PRA_DT_MOST_RECENT_I,Serum Date - Most Recent Class I:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_TARGET_MOST_RECENT_I,Target- Most Recent Class I:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_TECH_MOST_RECENT_I,Technique - Most Recent Class I:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_MEASURE_MOST_RECENT_I,Technique Measures - Most Recent Class I:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_MOST_RECENT_I,PRA (%) - Most Recent Class I:
pubsaf2603/rec_histo.sas7bdat,REC_HLA_INTERPRET_I,Anti-HLA Interpretation - Most Recent Class I:
pubsaf2603/rec_histo.sas7bdat,REC_SERUM_SCREEN,Was serum screened for anti-HLA Class II antibody:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_DT_MOST_RECENT_II,Serum Date - Most Recent Class II:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_TARGET_MOST_RECENT_II,Target - Most Recent Class II:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_TECH_MOST_RECENT_II,Technique - Most Recent Class II:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_MEASURE_MOST_RECENT_II,Technique Measures - Most Recent Class II:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_MOST_RECENT_II,PRA (%) - Most Recent Class II:
pubsaf2603/rec_histo.sas7bdat,REC_HLA_INTERPRET_II,Anti-HLA Interpretation - Most Recent Class II:
pubsaf2603/rec_histo.sas7bdat,REC_SERA_TESTED_I,Were any sera tested pre-transplant that contain anti-HLA Class I antibody:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_DT_PEAK_I,Serum Date - Peak Serum Class I:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_TARGET_PEAK_I,Target - Peak Serum Class I:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_TECH_PEAK_I,Technique - Peak Serum Class I:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_MEASURE_PEAK_I,Measures - Peak Serum Class I:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_PEAK_I,PRA (%) - Peak Serum Class I:
pubsaf2603/rec_histo.sas7bdat,REC_HLA_INTERPRET_PEAK_I,Anti-HLA Interpretation - Peak Serum Class I:
pubsaf2603/rec_histo.sas7bdat,REC_SERA_TESTED_II,Were any sera tested pre-transplant that contain anti-HLA Class II antibody:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_DT_PEAK_II,Serum Date - Peak Serum Class II:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_TARGET_PEAK_II,Target - Peak Serum Class II:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_TECH_PEAK_II,Technique - Peak Serum Class II:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_MEASURE_PEAK_II,Measures - Peak Serum Class II:
pubsaf2603/rec_histo.sas7bdat,REC_PRA_PEAK_II,PRA (%) - Peak Serum Class II:
pubsaf2603/rec_histo.sas7bdat,REC_HLA_INTERPRET_PEAK_II,Anti-HLA Interpretation - Peak Serum Class II:
pubsaf2603/rec_histo.sas7bdat,REC_XMATCH_SERUM_DT_MOST_RECENT,Date of crossmatch serum:
pubsaf2603/rec_histo.sas7bdat,REC_XMATCH_SERUM_DT_ORIG,B. Date of crossmatch serum - Least Recent (for reference purposes):
pubsaf2603/rec_histo.sas7bdat,REC_XMATCH_OTHER_SERA,Pos. Xmatch w/any other Sera by any other Method
pubsaf2603/rec_histo.sas7bdat,REC_POS_AUTO_XMATCH,Has autocrossmatch ever been positive:
pubsaf2603/rec_histo.sas7bdat,REC_POS_AUTO_XMATCH_DT,AutoXM Date - Positive AutoXM:
pubsaf2603/rec_histo.sas7bdat,DON_RETYP_I,Donor Retyped Class I:
pubsaf2603/rec_histo.sas7bdat,DON_RETYP_DT_I,Date Typing Completed Class I:
pubsaf2603/rec_histo.sas7bdat,DON_RETYP_CELL_SOURCE_I,Target Cell Source Class I:
pubsaf2603/rec_histo.sas7bdat,DON_RETYP_METH_I,Typing Method Class I:
pubsaf2603/rec_histo.sas7bdat,DON_A1,Donor/s re-typed HLA - A (1) antigen
pubsaf2603/rec_histo.sas7bdat,DON_A2,Donor/s re-typed HLA - A (2) antigen
pubsaf2603/rec_histo.sas7bdat,DON_B1,Donor/s re-typed HLA - B (1) antigen
pubsaf2603/rec_histo.sas7bdat,DON_B2,Donor/s re-typed HLA - B (2) antigen
pubsaf2603/rec_histo.sas7bdat,DON_BW4,Donor/s re-typed HLA - Bw4 locus
pubsaf2603/rec_histo.sas7bdat,DON_BW6,Donor/s re-typed HLA - Bw6 locus
pubsaf2603/rec_histo.sas7bdat,DON_CW1,Donor/s re-typed HLA - Cw (1) locus
pubsaf2603/rec_histo.sas7bdat,DON_CW2,Donor/s re-typed HLA - Cw (2) locus
pubsaf2603/rec_histo.sas7bdat,DON_RETYP_II,Donor Retyped Class II:
pubsaf2603/rec_histo.sas7bdat,DON_RETYP_DT_II,Date Typing Completed Class II:
pubsaf2603/rec_histo.sas7bdat,DON_RETYP_CELL_SOURCE_II,Target Cell Source Class II:
pubsaf2603/rec_histo.sas7bdat,DON_RETYP_METH_II,"Serology, DNA, Other"
pubsaf2603/rec_histo.sas7bdat,DON_DR1,Donor/s re-typed HLA - DR (1) antigen
pubsaf2603/rec_histo.sas7bdat,DON_DR2,Donor/s re-typed HLA - DR (2) antigen
pubsaf2603/rec_histo.sas7bdat,DON_DRW51,Donor/s re-typed HLA - DR51 locus
pubsaf2603/rec_histo.sas7bdat,DON_DRW52,Donor/s re-typed HLA - DR52 locus
pubsaf2603/rec_histo.sas7bdat,DON_DRW53,Donor/s re-typed HLA - DR53 locus
pubsaf2603/rec_histo.sas7bdat,DON_DQW1,Donor/s re-typed HLA - DQ (1) locus
pubsaf2603/rec_histo.sas7bdat,DON_DQW2,Donor/s re-typed HLA - DQ (2) locus
pubsaf2603/rec_histo.sas7bdat,DON_DPW1,Donor/s re-typed HLA - DPw (1) locus
pubsaf2603/rec_histo.sas7bdat,DON_DPW2,Donor/s re-typed HLA - DPw (2) locus
pubsaf2603/rec_histo.sas7bdat,REC_LAB_CTR_CD_ORIG,Original Lab Center
pubsaf2603/rec_histo.sas7bdat,REC_LAB_CTR_TY_ORIG,Original Lab Center
pubsaf2603/rec_histo.sas7bdat,REC_PRA_MOST_RECENT,Most Recent Serum PRA (%)
pubsaf2603/rec_histo.sas7bdat,REC_PRA_PEAK,Peak Serum PRA (%)
pubsaf2603/rec_histo.sas7bdat,REC_CPRA,HLA Antibody Screening Done/CPRA (%) - Most Recent
pubsaf2603/rec_histo.sas7bdat,REC_CPRA_STAT,HLA Antibody Screening Done/CPRA (%) - Most Recent/Status
pubsaf2603/rec_histo.sas7bdat,REC_CPRA_PEAK,HLA Antibody Screening Done/CPRA (%) - Peak
pubsaf2603/rec_histo.sas7bdat,REC_CPRA_PEAK_STAT,HLA Antibody Screening Done/CPRA (%) - Peak/Status
pubsaf2603/rec_histo.sas7bdat,T_CELL_DONE,Physical Crossmatch Done//Which T-cell crossmatch
pubsaf2603/rec_histo.sas7bdat,B_CELL_DONE,Physical Crossmatch Done//Which B-cell crossmatch
pubsaf2603/rec_histo.sas7bdat,H_CELL_DONE,Physical Crossmatch Done//Which historical crossma
pubsaf2603/rec_histo.sas7bdat,T_CELL_DONE_XMAT_NO_AHG,Physical Crossmatch Done//Which T-cell crossmatch
pubsaf2603/rec_histo.sas7bdat,T_CELL_DONE_XMAT_AHG,Physical Crossmatch Done//Which T-cell crossmatch
pubsaf2603/rec_histo.sas7bdat,T_CELL_DONE_XMAT_FLOW_CYTOMETRY,Physical Crossmatch Done//Which T-cell crossmatch
pubsaf2603/rec_histo.sas7bdat,T_CELL_DONE_XMAT_SOLID_PHASE,Physical Crossmatch Done//Which T-cell crossmatch
pubsaf2603/rec_histo.sas7bdat,B_CELL_DONE_XMAT_NO_AHG,Physical Crossmatch Done//Which B-cell crossmatch
pubsaf2603/rec_histo.sas7bdat,B_CELL_DONE_XMAT_AHG,Physical Crossmatch Done//Which B-cell crossmatch
pubsaf2603/rec_histo.sas7bdat,B_CELL_DONE_XMAT_FLOW_CYTOMETRY,Physical Crossmatch Done//Which B-cell crossmatch
pubsaf2603/rec_histo.sas7bdat,B_CELL_DONE_XMAT_SOLID_PHASE,Physical Crossmatch Done//Which B-cell crossmatch
pubsaf2603/rec_histo.sas7bdat,H_CELL_DONE_XMAT_NO_AHG,Physical Crossmatch Done//Which historical crossma
pubsaf2603/rec_histo.sas7bdat,H_CELL_DONE_XMAT_AHG,Physical Crossmatch Done//Which historical crossma
pubsaf2603/rec_histo.sas7bdat,H_CELL_DONE_XMAT_FLOW_CYTOMETRY,Physical Crossmatch Done//Which historical crossma
pubsaf2603/rec_histo.sas7bdat,H_CELL_DONE_XMAT_SOLID_PHASE,Physical Crossmatch Done//Which historical crossma
pubsaf2603/rec_histo.sas7bdat,REC_HLA_ANTIBODY,specific HLA antibody
pubsaf2603/rec_histo_xmat.sas7bdat,REC_HISTO_TX_ID,Unique identifier for Transplant - foreign key to rec_histo
pubsaf2603/rec_histo_xmat.sas7bdat,REC_ROW_NUM_XMATCH,Indicator for Most Recent(1) or Positive Xmatch(2)
pubsaf2603/rec_histo_xmat.sas7bdat,REC_CELL_TY_XMATCH,Cell Type
pubsaf2603/rec_histo_xmat.sas7bdat,REC_CELL_SOURCE_XMATCH,Target Source
pubsaf2603/rec_histo_xmat.sas7bdat,REC_TECH_XMATCH,Most Recent row 4//Technique:
pubsaf2603/rec_histo_xmat.sas7bdat,REC_MEASURE_XMATCH,Most Recent row 4//Measures:
pubsaf2603/rec_histo_xmat.sas7bdat,REC_RESULT_XMATCH,Most Recent row 4/Result:
pubsaf2603/rec_histo_xmat.sas7bdat,REC_RESULT_AUTO_XMATCH,Most Recent row 4//AutoXM Result Using This Target
pubsaf2603/stathist_kipa.sas7bdat,WL_ORG,Organ of this waitlisted record
pubsaf2603/stathist_kipa.sas7bdat,PX_ID,"Patient Identifier - from WL for A & R Cands,TCR for L Cands"
pubsaf2603/stathist_kipa.sas7bdat,CAN_INIT_STAT,Initial Status of Patient
pubsaf2603/stathist_kipa.sas7bdat,CAN_LISTING_DT,Listing Date - date/time candidate was physically added to the waiting list - this date/time does not change for transfers
pubsaf2603/stathist_kipa.sas7bdat,CAN_REM_DT,"rem_dt /remreg, censored by CAN_DEATH_DT, tx_dt"
pubsaf2603/stathist_kipa.sas7bdat,CAN_REM_CD,Reason why candidate was removed
pubsaf2603/stathist_kipa.sas7bdat,CAN_SOURCE,"Source of Candidate Data A =Active WL,R= Removed,L=Living Don"
pubsaf2603/stathist_kipa.sas7bdat,CAN_LAST_STAT,Last Status of Patient (with 2 day rule)
pubsaf2603/stathist_kipa.sas7bdat,CANHX_BEGIN_DT,Date WLR record was last changed
pubsaf2603/stathist_kipa.sas7bdat,CANHX_END_DT,WL Status Period End Date
pubsaf2603/stathist_kipa.sas7bdat,CANHX_STAT_CD,WL Status During Given Period
pubsaf2603/stathist_kipa.sas7bdat,CANHX_REASON_STAT_INACT,Reason Candidate Status made inactive
