time_days,years_since_listing,cumulative_incidence,quartile,event,pollutant,quartile_group,quartile_label
243.5,0.6666666666666666,0.025556971703178485,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
273.9375,0.75,0.027189709053866376,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
304.375,0.8333333333333334,0.028899348403817002,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
334.8125,0.9166666666666666,0.030403008728537878,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
365.25,1,0.03191268995315413,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
395.6875,1.0833333333333333,0.033339980053287685,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
426.125,1.1666666666666667,0.03470366305271697,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
456.5625,1.25,0.036042737693845917,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
487,1.3333333333333333,0.037437427402953374,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
517.4375,1.4166666666666667,0.03877011201464045,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
547.875,1.5,0.04007206450126707,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
578.3125,1.5833333333333333,0.04139752450617426,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
608.75,1.6666666666666667,0.04271599167688091,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
639.1875,1.75,0.044251456991087096,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
669.625,1.8333333333333333,0.04558197593302006,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
700.0625,1.9166666666666667,0.047082980166413047,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
730.5,2,0.048476526898129035,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
760.9375,2.0833333333333335,0.04986409203939959,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
791.375,2.1666666666666665,0.05126106309966487,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
821.8125,2.25,0.05267973598521632,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
852.25,2.3333333333333335,0.05406211701974588,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
882.6875,2.4166666666666665,0.055478757501707644,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
913.125,2.5,0.056754488783328325,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
943.5625,2.5833333333333335,0.058064132606627225,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
974,2.6666666666666665,0.05949960345345797,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1004.4375,2.75,0.061070238753288986,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1034.875,2.8333333333333335,0.062338403197772924,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1065.3125,2.9166666666666665,0.06370973571846243,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1095.75,3,0.06489174252521107,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1126.1875,3.0833333333333335,0.06640744009907476,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1156.625,3.1666666666666665,0.06777651321271506,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1187.0625,3.25,0.06924830489668105,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1217.5,3.3333333333333335,0.07071219155047948,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1247.9375,3.4166666666666665,0.0722144671354033,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1278.375,3.5,0.07352027712308135,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1308.8125,3.5833333333333335,0.07473327360805639,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1339.25,3.6666666666666665,0.0760095530853133,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1369.6875,3.75,0.07741760038176426,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1400.125,3.8333333333333335,0.07882900693233125,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1430.5625,3.9166666666666665,0.08002030722887027,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1461,4,0.08134272782321997,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1491.4375,4.083333333333333,0.08242006603397148,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1521.875,4.166666666666667,0.08367693486894938,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1552.3125,4.25,0.08494786942920539,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1582.75,4.333333333333333,0.086290084215855,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1613.1875,4.416666666666667,0.08747026691176193,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1643.625,4.5,0.08856811304376597,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1674.0625,4.583333333333333,0.08977058718463476,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1704.5,4.666666666666667,0.0908966982657404,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1734.9375,4.75,0.09198628793823951,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1765.375,4.833333333333333,0.09303334869888254,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1795.8125,4.916666666666667,0.09408194761060018,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
1826.25,5,0.09502834960158345,1,Waitlist death,NO2,Q1,Q1 (0.2-5 NO2 units)
0,0,0,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
30.4375,0.08333333333333333,0.008829117026709524,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
60.875,0.16666666666666666,0.012804785437463662,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
91.3125,0.25,0.015889841832403225,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
121.75,0.3333333333333333,0.018246942582541115,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
152.1875,0.4166666666666667,0.020614489393651785,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
182.625,0.5,0.022628517620049117,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
213.0625,0.5833333333333334,0.024485806035116922,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
243.5,0.6666666666666666,0.026174546982399856,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
273.9375,0.75,0.027667316707168755,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
304.375,0.8333333333333334,0.0293017936957176,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
334.8125,0.9166666666666666,0.030726847922872957,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
365.25,1,0.03226332710122877,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
395.6875,1.0833333333333333,0.03382571329699548,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
426.125,1.1666666666666667,0.035336417889657246,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
456.5625,1.25,0.03674869919792383,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
487,1.3333333333333333,0.038132397233626644,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
517.4375,1.4166666666666667,0.03956032067535799,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
547.875,1.5,0.040936580054009485,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
578.3125,1.5833333333333333,0.04220820522786689,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
608.75,1.6666666666666667,0.04347464053098564,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
639.1875,1.75,0.04477490345036669,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
669.625,1.8333333333333333,0.046118675460220845,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
700.0625,1.9166666666666667,0.04752200391929572,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
730.5,2,0.049014530374714024,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
760.9375,2.0833333333333335,0.050416119135200804,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
791.375,2.1666666666666665,0.05180488794825213,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
821.8125,2.25,0.05312386548653368,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
852.25,2.3333333333333335,0.05447136402419439,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
882.6875,2.4166666666666665,0.055860654795692584,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
913.125,2.5,0.057264516465576884,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
943.5625,2.5833333333333335,0.058545213768613075,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
974,2.6666666666666665,0.05999776107756068,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1004.4375,2.75,0.061239935370225485,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1034.875,2.8333333333333335,0.06259078604350127,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1065.3125,2.9166666666666665,0.06398303153515011,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1095.75,3,0.06531006678476503,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1126.1875,3.0833333333333335,0.06663957448260435,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1156.625,3.1666666666666665,0.06791752575551827,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1187.0625,3.25,0.06921998669438953,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1217.5,3.3333333333333335,0.07048953702720474,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1247.9375,3.4166666666666665,0.07192661940068323,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1278.375,3.5,0.07322167240071625,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1308.8125,3.5833333333333335,0.0745474871444331,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1339.25,3.6666666666666665,0.07593997579160802,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1369.6875,3.75,0.07710570093674363,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1400.125,3.8333333333333335,0.07839980700067474,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1430.5625,3.9166666666666665,0.07953279896848972,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1461,4,0.08076810119363728,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1491.4375,4.083333333333333,0.08204982641333239,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1521.875,4.166666666666667,0.08326378573395983,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1552.3125,4.25,0.08443263793392654,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1582.75,4.333333333333333,0.08562753362209521,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1613.1875,4.416666666666667,0.08676686260631128,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1643.625,4.5,0.08798124824414583,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1674.0625,4.583333333333333,0.08919187782868256,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1704.5,4.666666666666667,0.09026391559047006,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1734.9375,4.75,0.09132594188701959,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1765.375,4.833333333333333,0.09235799687319754,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1795.8125,4.916666666666667,0.09341325260496769,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
1826.25,5,0.0944362306340307,2,Waitlist death,NO2,Q2,Q2 (5-8.1 NO2 units)
0,0,0,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
30.4375,0.08333333333333333,0.008766019041048265,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
60.875,0.16666666666666666,0.012727230899850523,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
91.3125,0.25,0.015760320482196943,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
121.75,0.3333333333333333,0.018101275533215586,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
152.1875,0.4166666666666667,0.020203589705913155,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
182.625,0.5,0.02214359273791762,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
213.0625,0.5833333333333334,0.02396025650503205,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
243.5,0.6666666666666666,0.02557655515604428,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
273.9375,0.75,0.027282136834273673,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
304.375,0.8333333333333334,0.028886106100778,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
334.8125,0.9166666666666666,0.03041182492457235,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
365.25,1,0.0319152678826151,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
395.6875,1.0833333333333333,0.03340305051849497,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
426.125,1.1666666666666667,0.0347689152278941,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
456.5625,1.25,0.03611454043366011,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
487,1.3333333333333333,0.03748305617641713,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
517.4375,1.4166666666666667,0.03893349293998747,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
547.875,1.5,0.04024634949679745,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
578.3125,1.5833333333333333,0.04168596201616191,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
608.75,1.6666666666666667,0.04299079918383731,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
639.1875,1.75,0.04431286791316696,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
669.625,1.8333333333333333,0.04548054528428884,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
700.0625,1.9166666666666667,0.04680530230401482,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
730.5,2,0.04811621921695078,3,Waitlist death,NO2,Q3,Q3 (8.1-12.9 NO2 units)
